"MMSI","ais_imo","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","npg_2026_phase_1","npg_2026_phase_2","vv_url","skylight_IMO","skylight_Vessel.Name","skylight_Flag","skylight_Vessel.Type","skylight_Category","skylight_Gear.Types","skylight_Length..m.","skylight_Skylight.Link","skylight_dark_rendezvous..Phase.1.","skylight_fishing_activity_history..Phase.1.","skylight_standard_rendezvous..Phase.1.","skylight_viirs..Phase.1.","skylight_Total..Phase.1.","skylight_dark_rendezvous..Phase.2.","skylight_fishing_activity_history..Phase.2.","skylight_standard_rendezvous..Phase.2.","skylight_viirs..Phase.2.","skylight_Total..Phase.2.","skylight_Grand.Total","skylight_Area.Presence","skylight_New.Vessel.since.2025..based.on.MMSI.","IHS_GrossTonnage","IHS_LengthOverallLOA.Meters.","IHS_YearOfBuild","IHS_ExName","IHS_PortofRegistry","CountryOfControlName","IHS_GroupBeneficialOwner","IHS_RegisteredOwner","IHS_RegisteredOwnerCountryOfRegistration","IHS_Operator","IHS_ShipManager","IHS_TechnicalManager","Non.Compliance.History..yes...sister.ship.","Type.of.Non.Compliance","Vessel.Non.Compliance.Description","SisterShip.s.Type.of.Non.Compliance","Sister.Ship.Non.Compliance.Description","SisterShipWithNonComplianceConcerns","Sources","phase1_2025","phase2_2025"
"431000775",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-09 00:26:09,"JPN","CHOSHI",4,21.96,0,7,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6f502e640-0f87-023c-41bb-2c5c0b671ec4?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431000857",NA,"TERUMARU NO.8",NA,"JPN","fishing","drifting_longlines",2026-04-21 23:31:38,"JPN","CHOSHI",4,9,0,0,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2009,"","TOSA, KOCHI","JAPAN"," ","TERUMARU SUISAN","JAPAN","TERUMARU SUISAN","TERUMARU SUISAN"," ","","","","","","","",TRUE,FALSE
"431000931",NA,"HANEI MARU NO.188",NA,"JPN","fishing","drifting_longlines",2026-04-26 07:24:55,"JPN","CHOSHI",4,4.67,0,3,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fb43721cb-b1ce-16a7-bfb1-b765129da4d4?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2009,"","NICHINAN, MIYAZAKI","JAPAN"," ","HANEI INC","JAPAN","HANEI INC","HANEI INC"," ","","","","","","","",TRUE,FALSE
"431002127",NA,"SEIRYO MARU NO18",NA,"JPN","fishing","drifting_longlines",2026-04-27 01:07:40,"JPN","SENDAI",4,3.92,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e0b1d4f3-3d18-82f4-4cf5-201b072e260a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2010,"","MUROTO, KOCHI","JAPAN","TANAKA T&K","TANAKA T&K","JAPAN","TANAKA T&K","TANAKA T&K"," ","","","","","","","",TRUE,FALSE
"431003491",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-21 07:20:21,"JPN","CHOSHI",4,9.67,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/80de47a47-705a-cac2-0149-e64937e5a357?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2012,"","MUROTO, KOCHI","JAPAN"," ","EIYUMARU SUISAN","JAPAN","EIYUMARU SUISAN","EIYUMARU SUISAN"," ","","","","","","","",TRUE,FALSE
"431003491",NA,"EIYUMARU NO.28",NA,"JPN","fishing","drifting_longlines",2026-03-28 00:46:11,"JPN","CHOSHI",4,33.96,0,5,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/db80c113e-e270-bf6e-b06d-4b18dcf4291a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2012,"","MUROTO, KOCHI","JAPAN"," ","EIYUMARU SUISAN","JAPAN","EIYUMARU SUISAN","EIYUMARU SUISAN"," ","","","","","","","",TRUE,FALSE
"431004286",NA,"KATUMARU NO,31",NA,"JPN","fishing","drifting_longlines",2026-04-18 23:12:26,"JPN","CHOSHI",4,12,0,6,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7aaf516f1-1886-b2a2-6d90-8d6765899c93?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2013,"","TOSA, KOCHI","JAPAN"," ","DAISANKATSUMARU","JAPAN","DAISANKATSUMARU","DAISANKATSUMARU"," ","","","","","","","",TRUE,FALSE
"431005009",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-06 00:41:49,"JPN","CHOSHI",4,24.96,0,11,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/709e06305-53af-79bd-1166-2d0488a30dfe?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2013,"","NICHINAN, MIYAZAKI","JAPAN"," ","HANEI INC","JAPAN","HANEI INC","HANEI INC"," ","","","","","","","",TRUE,FALSE
"431014878",NA,"TAIKO MARU NO.37",NA,"JPN","fishing","drifting_longlines",2026-04-09 01:04:11,"JPN","JPN-288",4,21.92,0,5,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4f3b9d6a8-8f0d-3a96-6aff-e145e278a1c9?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19.08,2019,"","MUROTO, KOCHI","JAPAN"," ","TAKENAKA SUISAN CO LTD","JAPAN","TAKENAKA SUISAN CO LTD","TAKENAKA SUISAN CO LTD"," ","","","","","","","",TRUE,FALSE
"431035000","9918389","FUKUYO MARU NO.5","7KIK","JPN","fishing","drifting_longlines",2026-04-16 20:29:15,"NCL","NOUMEA",4,14.13,0,6,28,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/46431cc5f-f608-fa55-280c-dce1d97e15cc?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,57.43,2021,"","KESENNUMA, MIYAGI","JAPAN"," ","FUKUYO SUISAN KK","JAPAN","FUKUYO SUISAN KK","FUKUYO SUISAN KK"," ","","","","","","","",TRUE,FALSE
"431100770",NA,"NO.37 DENMARU",NA,"JPN","fishing","fishing",2026-04-11 03:07:56,"JPN","CHOSHI",4,19.83,0,1,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/800ac3cf1-1221-6eb0-a963-30f07b6c6145?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431101240","9033153","ISOMAE MARU NO.21","JECV","JPN","fishing","drifting_longlines",2026-04-20 04:38:10,"JPN","KESENNUMA",3,10.79,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e6e26391d-d2e2-1679-3f5f-a27afb14f0d7?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431200520","9042829","KAIO MARU NO.108","JIJT","JPN","fishing","drifting_longlines",2026-04-16 04:12:28,"JPN","KOKURA",3,14.79,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fbe6e01a8-821b-5804-2e37-325fc9080e43?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431215000","9992218","SHOSHIN MARU NO.18","7KPO","JPN","fishing","fishing",2026-03-19 05:23:04,"JPN","HACHINOHE",4,42.75,0,72,97,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0f67adf6d-d3af-9e96-fc75-a3db35dc5a37?&start=2026-03-01&end=2026-04-30"")",9992218,"SHOSHIN MARU NO.18","Japan","FISHING","fishing","DRIFTNETS, SET_GILLNETS",57,"https://app.skylight.earth/vesseldetails/431215000?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,1,9,0,0,10,10,"Outside Phase 1 only","No",496,57.1,2023,"","AOMORI, AOMORI","JAPAN","JA MITSUI LEASING LTD","JA MITSUI LEASING LTD","JAPAN","JA MITSUI LEASING LTD","JA MITSUI LEASING LTD"," ","","","","","","","",TRUE,FALSE
"431291000","1061790","FUKUEI MARU NO.78","7KQJ","JPN","fishing","drifting_longlines",2026-03-11 01:51:37,"JPN","SHIMIZU",4,50.92,1,11,72,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e8f849b89-9cef-5ecf-88f3-4ad29c79f2f1?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431457000","9185724","MATSUEI MARU NO28","JDYA","JPN","fishing","set_longlines",2026-04-12 02:38:54,"JPN","YAIZU",4,18.88,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9b3a0a8b3-32c8-7619-e02d-ace00ae15c7b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431486000","1106576","GOEI MARU NO.88","7KSE","JPN","fishing","drifting_longlines",2026-04-24 15:44:39,"JPN","SHIMIZU",3,6.33,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9ce33d4a2-28fe-f225-3c7e-e23d74778fd3?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431501689",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-15 14:24:17,"JPN","JPN-288",4,15.38,0,4,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e7d33bdb8-810f-2eb7-cf29-6ba02007fc63?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2001,"","MUROTO, KOCHI","JAPAN"," ","EIYUMARU SUISAN","JAPAN","EIYUMARU SUISAN","EIYUMARU SUISAN"," ","","","","","","","",TRUE,FALSE
"431501762",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-30 07:18:14,"JPN","CHOSHI",3,0.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/68c55bc25-5ad9-fa09-8671-34489453647d?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2003,"","TOSA, KOCHI","JAPAN"," ","NAKAMURA GYOGYO","","NAKAMURA GYOGYO","NAKAMURA GYOGYO"," ","","","","","","","",FALSE,TRUE
"431501786",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-15 19:57:16,"JPN","KOCHI",4,15.17,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/08e1cebac-c5a7-a8e5-69f2-98283cc263fa?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2004,"","TOSA, KOCHI","JAPAN"," ","KAIYO BUSSAN","JAPAN","KAIYO BUSSAN","KAIYO BUSSAN"," ","","","","","","","",TRUE,FALSE
"431501786",NA,"WAKASHIOMARU NO.31",NA,"JPN","fishing","drifting_longlines",2026-04-09 01:07:22,"JPN","CHOSHI",4,21.92,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2004,"","TOSA, KOCHI","JAPAN"," ","KAIYO BUSSAN","JAPAN","KAIYO BUSSAN","KAIYO BUSSAN"," ","","","","","","","",TRUE,FALSE
"431501789",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-19 01:16:51,"JPN","CHOSHI",4,11.92,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2b6b7c379-9c86-e41b-1ddc-99688f39cbed?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2004,"","TOSA, KOCHI","JAPAN"," ","KAIYO BUSSAN","JAPAN","KAIYO BUSSAN","KAIYO BUSSAN"," ","","","","","","","",TRUE,FALSE
"431501789",NA,"AKEBONOMARU NO,53",NA,"JPN","fishing","drifting_longlines",2026-03-07 00:16:29,"JPN","CHOSHI",4,54.96,0,6,7,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc2cb51fa-a25b-64c4-32ef-ea21af9fac16?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2004,"","TOSA, KOCHI","JAPAN"," ","KAIYO BUSSAN","JAPAN","KAIYO BUSSAN","KAIYO BUSSAN"," ","","","","","","","",TRUE,FALSE
"431501795",NA,"WAKASHIOMARU NO.33",NA,"JPN","fishing","drifting_longlines",2026-04-09 00:25:28,"JPN","CHOSHI",4,21.96,0,1,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,2004,"","TOSA, KOCHI","JAPAN"," ","KAIYO BUSSAN","JAPAN","KAIYO BUSSAN","KAIYO BUSSAN"," ","","","","","","","",TRUE,FALSE
"431601932",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-28 06:30:15,"JPN","CHOSHI",4,2.71,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/874fb5e81-1e61-4e0c-32c2-d9a3f691e026?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431601932",NA,"SEIYOUMARU",NA,"JPN","fishing","drifting_longlines",2026-04-11 00:46:39,"JPN","CHOSHI",4,19.96,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b5b9443e4-46ab-82b5-2503-6bed3b2b3bf5?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431602322",NA,"TOMIMARU NO.38",NA,"JPN","fishing","drifting_longlines",2026-04-02 03:44:29,"JPN","CHOSHI",4,28.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ef2dbb475-55db-face-8d95-67d241cf0e91?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431602322",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-19 01:19:32,"JPN","CHOSHI",4,11.92,0,4,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5bcbd94f4-4794-1a4e-f54f-7e2d16844ab0?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431602338",NA,"MINAMARU",NA,"JPN","fishing","drifting_longlines",2026-04-02 23:30:13,"JPN","CHOSHI",4,28,0,2,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e249378fe-e7d0-1a00-dcb6-c1916d101122?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431602338",NA,NA,NA,"JPN","fishing","drifting_longlines",2026-04-17 00:42:29,"JPN","CHOSHI",4,13.96,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/30fcc6af6-666c-d12d-dfeb-ff8e20ee30f4?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431603270",NA,"SHICHIHUKUJIN MARU",NA,"JPN","fishing","drifting_longlines",2026-03-31 20:25:58,"JPN","KATSUURA",4,30.13,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/eef42df5b-b5db-085c-d9a3-bcaa9fa9be9a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431663000","9109275","KAIGATAMARU NO.88","JQRB","JPN","fishing","drifting_longlines",2026-03-31 23:11:43,"JPN","YAIZU",4,30,0,7,26,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/15b739e92-25a3-b5dd-c84b-b9b44bc04628?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,56,1994,"","KESENNUMA, MIYAGI","JAPAN"," ","KAIGATA SUISAN KK","JAPAN","KAIGATA SUISAN KK","KAIGATA SUISAN KK"," ","","","","","","","",TRUE,FALSE
"431700260","9120023","SHOEIMARU NO.7","JQTN","JPN","fishing","drifting_longlines",2026-03-11 02:40:59,"JPN","KESENNUMA",3,50.88,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7f9aadd5a-ae45-97e1-47ed-952dd0c157d8?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,57.43,1995,"","KESENNUMA, MIYAGI","JAPAN"," ","KATSUKURA GYOGYO KK","JAPAN","KATSUKURA GYOGYO KK","KATSUKURA GYOGYO KK"," ","","","","","","","",TRUE,FALSE
"431701760",NA,"KAIYOUMARU NO30","JC337","JPN","fishing","squid_jigger",2026-04-15 15:17:42,"JPN","HACHINOHE",4,15.33,0,9,5,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/89b29a461-16a7-85e7-7f3f-cdbd0b10e624?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,70.19,1988,"","HACHINOHE, AOMORI","JAPAN"," ","KAIYO GYOGYO KK","JAPAN","KAIYO GYOGYO KK","KAIYO GYOGYO KK"," ","","","","","","","",TRUE,FALSE
"431704110",NA,"HOSHIN MARU NO.62","JJCT","JPN","fishing","drifting_longlines",2026-03-17 02:35:39,"JPN","KESENNUMA",4,44.88,0,22,57,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7527075f1-1665-e61d-4e21-2fb753ddc965?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431733000","9951202","NO7.FUKUKYUMARU","7KLW","JPN","fishing","drifting_longlines",2026-03-23 23:18:56,"NCL","NOUMEA",4,38,0,19,66,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc3f73d0d-d4a7-87eb-9d74-f989bad88b99?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,57.43,2022,"","YAIZU, SHIZUOKA","JAPAN"," ","YAIZU TUNA FISHERY & OTHER","JAPAN","YAIZU TUNA FISHERY & OTHER","YAIZU TUNA FISHERY & OTHER"," ","","","","","","","",TRUE,FALSE
"431813000","9135420","CHIYOMARU NO.28","JBPU","JPN","fishing","drifting_longlines",2026-04-02 04:34:02,"JPN","HACHINOHE",3,28.79,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/64bcc801c-c1a7-68f9-6ab0-ae6058e8eb87?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"431902000","9907287","HOSHIN MARU NO.81","7KHG","JPN","fishing","drifting_longlines",2026-04-30 03:54:46,"AUS","TAROONA",4,0.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b2ed2b048-89ac-d537-72cb-c3523876c2e9?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"432448000","9304564","SHOEIMARU NO.1","JFGJ","JPN","fishing","drifting_longlines",2026-04-10 11:52:11,"JPN","KESENNUMA",3,20.5,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2af817e06-6033-41f1-4543-36d21d18dc85?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"432881000",NA,"HOUSEIMARUN0.8","7JMN","JPN","fishing","set_longlines",2026-04-27 02:25:01,"JPN","KESENNUMA",4,3.88,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/394c97dec-c39d-e529-8514-10bd21bc46ae?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"432927000",NA,"KAIYOMARU NO51","7JNX","JPN","fishing","fishing",2026-04-24 03:31:48,"JPN","ISHINOMAKI",4,6.83,0,2,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/7511e062b-bced-709f-fcb3-c0e9406eb2e3?&start=2026-03-01&end=2026-04-30"")",9668427,"KAIYOMARU NO51","Japan","FISHING","fishing","TRAWLERS",64,"https://app.skylight.earth/vesseldetails/432927000?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,1,44,0,0,45,45,"Outside Phase 1 only","No",605,61.9,2013,"","HACHINOHE, AOMORI","JAPAN"," ","HACHINOHE KISEN GYOGYO","JAPAN","HACHINOHE KISEN GYOGYO","HACHINOHE KISEN GYOGYO"," ","","","","","","","",TRUE,FALSE
